classe,volume,quantidadeCobre,quantidadeFerro,quantidadeFAD,quantidadeNAD,quantidadeFolhas,quantidadeOutrasEstruturas,quantidadeHelices,areaSuperficieAcessivelTotal,'\% area residuo G','\% area residuo R',areaSuperficieDimensaoFractalTotal,'\% D','\% G','\% K','\% L','\% M','\% P','\% S','\% W','Desc. Local. \% H->N','Desc. Local. \% P->N','Desc. Local. \% N->P','Desc. Local. \% Neutro','Desc. Local. \% Polar',100.0_HIDROFOBICO,100.0_NEUTRO,25.0_HIDROFOBICO,25.0_NEUTRO,50.0_HIDROFOBICO,50.0_NEUTRO,50.0_POLAR,75.0_HIDROFOBICO,75.0_POLAR,Emboss1,Emboss3,Emboss4,Emboss10,Emboss19,Emboss25,Emboss31,Active_site_IPR008266,Domain_IPR011009,Domain_IPR014721,Domain_IPR014727,Domain_IPR014748,Domain_IPR014882,Domain_IPR029064
TRANSFERASES,56769.2,0,0,0,0,0.15625,0.564904,0.278846,18135.683954,0.01636,0.082392,7251.137914,0.0625,0.048077,0.088942,0.076923,0.03125,0.045673,0.074519,0.002404,0.115663,0.096386,0.122892,0.34375,0.353365,0.259615,0.471154,0.365385,0.336538,0.317308,0.336538,0.346154,0.269231,0.5,47377.96,0.615,0.58,0.801,0.946,24.76,13.942,0,0,0,0,0,0,0
TRANSFERASES,56769.2,0,0,0,0,0.15625,0.569712,0.274038,17152.690496,0.020342,0.105942,6684.241201,0.0625,0.048077,0.088942,0.076923,0.03125,0.045673,0.074519,0.002404,0.115663,0.096386,0.122892,0.34375,0.353365,0.259615,0.471154,0.365385,0.336538,0.317308,0.336538,0.346154,0.269231,0.5,47377.96,0.615,0.58,0.801,0.946,24.76,13.942,0,0,0,0,0,0,0
TRANSFERASES,20461.5,0,0,0,0,0.154839,0.425806,0.419355,8438.635938,0.029003,0.058165,3216.21725,0.032258,0.103226,0.070968,0.083871,0.019355,0.058065,0.064516,0.006452,0.142857,0.116883,0.142857,0.380645,0.290323,0.289474,0.315789,0.315789,0.315789,0.315789,0.447368,0.236842,0.394737,0.157895,16794.36,0.9,0,1.147,0.635,32.903,11.613,0,0,0,0,0,0,0
TRANSFERASES,29278.6,0,0,0,0,0.154185,0.414097,0.431718,10005.923185,0.043602,0.081748,4031.741958,0.057269,0.101322,0.061674,0.048458,0.030837,0.030837,0.044053,0,0.128319,0.146018,0.128319,0.400881,0.325991,0.267857,0.446429,0.303571,0.375,0.267857,0.339286,0.392857,0.267857,0.303571,24265.64,1.537,0.152,2.056,0.867,34.802,13.656,0,0,0,0,0,0,0
TRANSFERASES,29278.6,0,0,0,0,0.154185,0.418502,0.427313,10114.514465,0.0438,0.069795,4053.120634,0.057269,0.101322,0.061674,0.048458,0.030837,0.030837,0.044053,0,0.128319,0.146018,0.128319,0.400881,0.325991,0.267857,0.446429,0.303571,0.375,0.267857,0.339286,0.392857,0.267857,0.303571,24265.64,1.537,0.152,2.056,0.867,34.802,13.656,0,0,0,0,0,0,0
TRANSFERASES,33334.6,0,0,0.006024,0,0.150862,0.392241,0.456897,12170.312229,0.018001,0.115802,4839.886973,0.047414,0.038793,0.064655,0.086207,0.025862,0.038793,0.051724,0.017241,0.112554,0.099567,0.108225,0.344828,0.318966,0.344828,0.293103,0.344828,0.293103,0.310345,0.448276,0.241379,0.344828,0.310345,27458.62,0.802,0.149,1.628,0.636,29.741,13.362,0,0,0,0,0,0,0
TRANSFERASES,34875.9,0,0,0,0,0.150862,0.37931,0.469828,12765.451938,0.031329,0.072554,4681.855642,0.085714,0.1,0.017857,0.082143,0.032143,0.057143,0.046429,0.017857,0.112554,0.099567,0.108225,0.344828,0.318966,0.344828,0.293103,0.344828,0.293103,0.310345,0.448276,0.241379,0.344828,0.310345,28842.95,1.993,0.123,0.714,0.644,42.5,11.786,0,0,0,0,0,0,0
TRANSFERASES,33334.6,0,0,0.006024,0,0.150862,0.366379,0.482759,12769.915751,0.016253,0.113175,5073.931009,0.047414,0.038793,0.064655,0.086207,0.025862,0.038793,0.051724,0.017241,0.112554,0.099567,0.108225,0.344828,0.318966,0.344828,0.293103,0.344828,0.293103,0.310345,0.448276,0.241379,0.344828,0.310345,27458.62,0.802,0.149,1.628,0.636,29.741,13.362,0,0,0,0,0,0,0
TRANSFERASES,33334.6,0,0,0.006024,0,0.150862,0.387931,0.461207,12734.312519,0.018506,0.118891,5131.375749,0.047414,0.038793,0.064655,0.086207,0.025862,0.038793,0.051724,0.017241,0.112554,0.099567,0.108225,0.344828,0.318966,0.344828,0.293103,0.344828,0.293103,0.310345,0.448276,0.241379,0.344828,0.310345,27458.62,0.802,0.149,1.628,0.636,29.741,13.362,0,0,0,0,0,0,0
TRANSFERASES,117175.4,0,0,0,0,0.149644,0.357482,0.492874,47834.609437,0.014001,0.071829,14841.664032,0.058195,0.057007,0.057007,0.092637,0.024941,0.042755,0.034442,0.014252,0.117717,0.08799,0.104637,0.320665,0.357482,0.295238,0.328571,0.290476,0.361905,0.347619,0.304762,0.347619,0.352381,0.361905,97158.22,0.87,0.369,1.346,0.701,30.166,13.539,0,1,0,0,0,0,0
TRANSFERASES,17486.1,0,0,0,0,0.149254,0.679104,0.171642,4470.016868,0.032177,0.056343,1656.97232,0.059701,0.044776,0.052239,0.11194,0,0.052239,0.08209,0,0.120301,0.112782,0.150376,0.380597,0.335821,0.242424,0.424242,0.181818,0.424242,0.363636,0.30303,0.333333,0.363636,0.272727,14462.39,1.215,0.257,1.327,1.468,36.567,17.164,0,1,0,0,0,0,0
TRANSFERASES,85387.1,0,0,0,0,0.146497,0.426752,0.426752,24994.898787,0.013109,0.038187,8955.449287,0.076433,0.065287,0.02707,0.098726,0.023885,0.047771,0.055732,0.023885,0.125997,0.111643,0.114833,0.372611,0.318471,0.267516,0.407643,0.299363,0.343949,0.350318,0.350318,0.299363,0.318471,0.292994,71491.42,1,0.329,1.132,0.705,28.662,11.783,0,0,0,0,0,0,0
TRANSFERASES,50924,0,0,0,0,0.142105,0.486842,0.371053,17249.877174,0.046179,0.067281,6868.547867,0.078947,0.086842,0.055263,0.107895,0.026316,0.052632,0.055263,0.010526,0.102902,0.124011,0.116095,0.355263,0.336842,0.347368,0.305263,0.284211,0.4,0.221053,0.410526,0.368421,0.378947,0.315789,42578.17,0.612,0.454,0.877,0.777,26.579,14.737,0,0,0,0,0,0,0
TRANSFERASES,43922,0,0,0,0,0.141994,0.549849,0.308157,16169.5157,0.024486,0.148892,6294.61773,0.07855,0.07855,0.054381,0.036254,0.018127,0.063444,0.081571,0.02719,0.078788,0.157576,0.139394,0.413897,0.386707,0.231707,0.47561,0.219512,0.390244,0.182927,0.292683,0.52439,0.158537,0.353659,37862.42,0.913,0.104,0.336,0.693,18.127,14.804,0,0,0,0,0,0,0
TRANSFERASES,44996.6,0,0,0,0,0.141994,0.462236,0.39577,15661.086249,0.019165,0.076234,6211.280205,0.069486,0.057402,0.05136,0.075529,0.018127,0.054381,0.036254,0.024169,0.127273,0.121212,0.124242,0.389728,0.34139,0.268293,0.426829,0.304878,0.365854,0.268293,0.378049,0.353659,0.243902,0.365854,37703.26,1.3,0.208,0.806,0.842,29.305,16.012,0,0,0,0,0,0,0
TRANSFERASES,34875.9,0,0,0,0,0.140741,0.414815,0.444444,12765.451938,0.031329,0.072554,4681.855642,0.085714,0.1,0.017857,0.082143,0.032143,0.057143,0.046429,0.017857,0.104478,0.126866,0.104478,0.362963,0.296296,0.272727,0.363636,0.393939,0.363636,0.333333,0.30303,0.363636,0.363636,0.242424,28842.95,1.993,0.123,0.714,0.644,42.5,11.786,0,0,0,0,0,0,0
TRANSFERASES,35586.8,0,0,0,0,0.136531,0.535055,0.328413,11856.653441,0.016324,0.049055,4644.962902,0.062731,0.107011,0.02214,0.121771,0.00738,0.084871,0.04059,0.02583,0.125926,0.114815,0.137037,0.457565,0.273063,0.238806,0.492537,0.268657,0.447761,0.313433,0.402985,0.283582,0.238806,0.253731,29629.47,1.33,0.127,0.984,0.665,32.841,13.284,0,1,0,0,0,0,0
TRANSFERASES,47500.7,0,0,0,0,0.13253,0.433735,0.433735,15555.073241,0.015117,0.092763,6216.058741,0.075301,0.048193,0.084337,0.108434,0.024096,0.039157,0.033133,0.01506,0.07855,0.132931,0.123867,0.298193,0.373494,0.277108,0.325301,0.325301,0.204819,0.349398,0.325301,0.325301,0.361446,0.301205,39230.14,0.56,0.415,1.272,0.444,28.916,13.855,0,1,0,0,0,0,0
TRANSFERASES,76756.5,0,0,0,0,0.130208,0.395833,0.473958,23139.382071,0.02046,0.099383,8976.563156,0.045139,0.057292,0.055556,0.100694,0.019097,0.052083,0.086806,0.015625,0.121739,0.106087,0.111304,0.427083,0.274306,0.319444,0.430556,0.263889,0.451389,0.3125,0.354167,0.333333,0.298611,0.229167,63924.33,1.09,1.137,0.887,1.053,30.035,9.028,0,0,0,0,0,0,0
TRANSFERASES,26249.3,0,0,0,0,0.125604,0.555556,0.318841,9237.598427,0.056387,0.080012,3586.690047,0.019324,0.130435,0.057971,0.115942,0.019324,0.077295,0.057971,0.019324,0.131068,0.092233,0.097087,0.463768,0.236715,0.215686,0.647059,0.27451,0.411765,0.372549,0.372549,0.254902,0.352941,0.215686,21645.97,1.404,0.833,0.537,0.475,33.333,8.213,0,0,0,0,0,0,0
TRANSFERASES,76756.5,0,0,0,0,0.125,0.397569,0.477431,23047.078219,0.020294,0.089314,8961.078764,0.045139,0.057292,0.055556,0.100694,0.019097,0.052083,0.086806,0.015625,0.121739,0.106087,0.111304,0.427083,0.274306,0.319444,0.430556,0.263889,0.451389,0.3125,0.354167,0.333333,0.298611,0.229167,63924.33,1.09,1.137,0.887,1.053,30.035,9.028,0,0,0,0,0,0,0
TRANSFERASES,89090,0,0,0,0,0.122059,0.439706,0.438235,25170.591053,0.025434,0.030272,9782.943752,0.05,0.085294,0.063235,0.092647,0.016176,0.055882,0.083824,0.013235,0.14433,0.103093,0.123711,0.442647,0.276471,0.305882,0.411765,0.3,0.458824,0.264706,0.4,0.335294,0.252941,0.247059,73805.64,1.163,0.101,1.176,0.892,30.735,10.147,0,0,0,0,0,0,0
TRANSFERASES,34875.9,0,0,0,0,0.121429,0.464286,0.414286,12765.451938,0.031329,0.072554,4681.855642,0.085714,0.1,0.017857,0.082143,0.032143,0.057143,0.046429,0.017857,0.143369,0.11828,0.107527,0.446429,0.235714,0.3,0.428571,0.3,0.471429,0.314286,0.428571,0.257143,0.357143,0.185714,28842.95,1.993,0.123,0.714,0.644,42.5,11.786,0,0,0,0,0,0,0
TRANSFERASES,21704.6,0,0,0,0,0.121019,0.433121,0.44586,8294.592982,0.035585,0.033191,3372.927834,0.089172,0.076433,0.082803,0.082803,0.038217,0.050955,0.031847,0.019108,0.134615,0.115385,0.108974,0.33758,0.363057,0.358974,0.282051,0.230769,0.358974,0.230769,0.384615,0.384615,0.384615,0.307692,18080.41,0.593,0,1.274,0.627,25.478,15.924,0,0,0,0,0,0,0
TRANSFERASES,35013.4,0,0,0,0,0.120482,0.465863,0.413655,11743.904206,0.014102,0.078826,4657.849643,0.044177,0.056225,0.088353,0.088353,0.024096,0.040161,0.052209,0.016064,0.120968,0.116935,0.137097,0.321285,0.361446,0.354839,0.290323,0.258065,0.322581,0.354839,0.306452,0.33871,0.290323,0.33871,28904.21,0.654,0.277,1.963,0.856,26.908,12.851,0,0,0,0,0,0,0
TRANSFERASES,35013.4,0,0,0,0,0.120482,0.46988,0.409639,11141.669291,0.016736,0.079967,4441.924579,0.044177,0.056225,0.088353,0.088353,0.024096,0.040161,0.052209,0.016064,0.120968,0.116935,0.137097,0.321285,0.361446,0.354839,0.290323,0.258065,0.322581,0.354839,0.306452,0.33871,0.290323,0.33871,28904.21,0.654,0.277,1.963,0.856,26.908,12.851,0,0,0,0,0,0,0
TRANSFERASES,102413.5,0,0,0,0,0.118577,0.407115,0.474308,25615.43159,0.008015,0.015515,9838.711589,0.069829,0.075099,0.065876,0.081686,0.040843,0.039526,0.047431,0.009223,0.112137,0.120053,0.109499,0.372859,0.334651,0.26455,0.396825,0.280423,0.380952,0.296296,0.37037,0.333333,0.328042,0.328042,85226.01,0.98,0.227,1.288,1.037,28.063,13.307,0,0,0,0,0,0,0
TRANSFERASES,34875.9,0,0,0,0,0.115979,0.474227,0.409794,12765.451938,0.031329,0.072554,4681.855642,0.085714,0.1,0.017857,0.082143,0.032143,0.057143,0.046429,0.017857,0.124031,0.113695,0.103359,0.39433,0.298969,0.247423,0.505155,0.28866,0.443299,0.340206,0.28866,0.371134,0.350515,0.309278,28842.95,1.993,0.123,0.714,0.644,42.5,11.786,0,0,0,0,0,0,0
TRANSFERASES,44733,0,0,0,0,0.115942,0.382609,0.501449,13858.978566,0.041052,0.125227,5361.623625,0.046377,0.078261,0.034783,0.115942,0.02029,0.052174,0.057971,0,0.110465,0.127907,0.125,0.414493,0.292754,0.267442,0.395349,0.290698,0.395349,0.302326,0.44186,0.255814,0.313953,0.267442,37018.22,1.584,0.4,1.159,0.76,35.652,9.855,0,0,0,0,0,0,0
TRANSFERASES,33302.7,0,0,0,0,0.114625,0.620553,0.264822,8450.127909,0.037204,0.1654,3368.449245,0.047431,0.079051,0.031621,0.114625,0.031621,0.039526,0.067194,0.003953,0.126984,0.115079,0.115079,0.375494,0.300395,0.349206,0.396825,0.365079,0.349206,0.285714,0.349206,0.365079,0.301587,0.301587,27534.7,1.241,0.545,1.405,0.583,36.364,11.462,0,0,0,0,0,0,1
TRANSFERASES,43229.5,0,0,0,0,0.111782,0.386707,0.501511,12705.799525,0.046861,0.106207,4841.097678,0.054381,0.084592,0.009063,0.117825,0.036254,0.081571,0.042296,0.012085,0.160606,0.093939,0.112121,0.465257,0.223565,0.353659,0.402439,0.304878,0.47561,0.341463,0.573171,0.085366,0.256098,0.329268,35745.2,1.37,0.417,1.141,1.288,34.743,8.761,0,0,0,0,0,0,0
TRANSFERASES,43229.5,0,0,0,0,0.111782,0.362538,0.52568,12869.39982,0.047053,0.107573,4965.315284,0.054381,0.084592,0.009063,0.117825,0.036254,0.081571,0.042296,0.012085,0.160606,0.093939,0.112121,0.465257,0.223565,0.353659,0.402439,0.304878,0.47561,0.341463,0.573171,0.085366,0.256098,0.329268,35745.2,1.37,0.417,1.141,1.288,34.743,8.761,0,0,0,0,0,0,0
TRANSFERASES,44733,0,0,0,0,0.110145,0.417391,0.472464,14098.913626,0.042342,0.111592,5423.113959,0.046377,0.078261,0.034783,0.115942,0.02029,0.052174,0.057971,0,0.110465,0.127907,0.125,0.414493,0.292754,0.267442,0.395349,0.290698,0.395349,0.302326,0.44186,0.255814,0.313953,0.267442,37018.22,1.584,0.4,1.159,0.76,35.652,9.855,0,0,0,0,0,0,0
TRANSFERASES,49388.2,0,0,0,0,0.108696,0.375,0.516304,17048.852598,0.017253,0.051528,6543.903967,0.054348,0.057065,0.054348,0.097826,0.021739,0.065217,0.081522,0.008152,0.114441,0.119891,0.128065,0.372283,0.3125,0.293478,0.423913,0.304348,0.336957,0.358696,0.326087,0.315217,0.304348,0.293478,40921.67,0.948,0.375,1.63,0.535,31.25,13.315,0,0,0,0,0,0,0
TRANSFERASES,34405.9,0,0,0,0,0.108527,0.426357,0.465116,12992.877902,0.028309,0.052551,5166.467477,0.077519,0.05814,0.077519,0.112403,0.01938,0.015504,0.054264,0,0.089494,0.093385,0.093385,0.317829,0.372093,0.3125,0.3125,0.296875,0.34375,0.28125,0.296875,0.421875,0.359375,0.3125,28190.15,1.352,0,2.067,0.762,38.76,18.605,0,0,0,0,0,0,0
TRANSFERASES,34405.9,0,0,0,0,0.096899,0.403101,0.5,12876.687132,0.025938,0.055091,5177.51299,0.077519,0.05814,0.077519,0.112403,0.01938,0.015504,0.054264,0,0.089494,0.093385,0.093385,0.317829,0.372093,0.3125,0.3125,0.296875,0.34375,0.28125,0.296875,0.421875,0.359375,0.3125,28190.15,1.352,0,2.067,0.762,38.76,18.605,0,0,0,0,0,0,0
TRANSFERASES,54083.5,0,0,0,0,0.093596,0.529557,0.376847,15346.606766,0.036017,0.071825,6105.531217,0.03202,0.091133,0.076355,0.076355,0.022167,0.05665,0.044335,0.017241,0.106173,0.133333,0.116049,0.399015,0.32266,0.217822,0.415842,0.277228,0.366337,0.29703,0.425743,0.277228,0.326733,0.287129,44784.09,1.317,0.255,0.93,0.646,30.296,13.054,0,0,0,0,0,0,0
TRANSFERASES,44614.7,0,0,0,0,0.089888,0.404494,0.505618,12998.278548,0.037337,0.104911,5092.655833,0.042135,0.106742,0.022472,0.101124,0.047753,0.061798,0.042135,0.002809,0.169014,0.104225,0.109859,0.441011,0.22191,0.303371,0.52809,0.325843,0.426966,0.359551,0.41573,0.224719,0.359551,0.247191,36642.67,1.796,0.678,1.124,0.691,40.449,8.427,0,0,0,0,0,0,0
TRANSFERASES,32952.7,0,0,0,0,0.089431,0.345528,0.565041,12093.349828,0.03658,0.114221,4919.514975,0.044715,0.081301,0.065041,0.069106,0.03252,0.03252,0.04065,0.00813,0.093878,0.130612,0.122449,0.333333,0.345528,0.213115,0.459016,0.311475,0.278689,0.377049,0.295082,0.327869,0.393443,0.311475,27177.17,0.898,0.14,1.445,1.066,32.927,13.415,0,0,0,0,0,0,0
TRANSFERASES,28401.1,0,0,0,0,0.085714,0.304762,0.609524,10030.612028,0.035089,0.025607,3920.914403,0.061905,0.085714,0.057143,0.152381,0.014286,0.052381,0.047619,0.009524,0.133971,0.138756,0.124402,0.361905,0.304762,0.384615,0.403846,0.365385,0.365385,0.307692,0.307692,0.384615,0.288462,0.326923,23339.83,0.831,0.657,0.741,0.703,32.381,10.952,0,0,0,0,0,0,0
TRANSFERASES,54083.5,0,0,0,0,0.083744,0.517241,0.399015,15296.271564,0.037798,0.066622,5947.25377,0.03202,0.091133,0.076355,0.076355,0.022167,0.05665,0.044335,0.017241,0.106173,0.133333,0.116049,0.399015,0.32266,0.217822,0.415842,0.277228,0.366337,0.29703,0.425743,0.277228,0.326733,0.287129,44784.09,1.317,0.255,0.93,0.646,30.296,13.054,0,0,0,0,0,0,0
TRANSFERASES,25015.2,0,0,0,0,0.043956,0.516484,0.43956,9314.42579,0.012121,0.060147,3715.037064,0.065934,0.065934,0.032967,0.087912,0.049451,0.071429,0.049451,0.010989,0.127072,0.104972,0.127072,0.357143,0.32967,0.244444,0.555556,0.377778,0.266667,0.311111,0.288889,0.4,0.333333,0.333333,21109.85,0.511,1.137,1.099,0.45,21.978,15.385,0,0,0,0,0,0,0
TRANSFERASES,25015.2,0,0,0,0,0.043956,0.527473,0.428571,9320.926231,0.009497,0.054676,3643.441258,0.065934,0.065934,0.032967,0.087912,0.049451,0.071429,0.049451,0.010989,0.127072,0.104972,0.127072,0.357143,0.32967,0.244444,0.555556,0.377778,0.266667,0.311111,0.288889,0.4,0.333333,0.333333,21109.85,0.511,1.137,1.099,0.45,21.978,15.385,0,0,0,0,0,0,0
TRANSFERASES,19681.6,0,0,0,0,0.027027,0.418919,0.554054,9324.233976,0.043356,0.072173,3850.238272,0.114865,0.074324,0.054054,0.060811,0.060811,0.013514,0.027027,0,0.095238,0.129252,0.163265,0.290541,0.432432,0.297297,0.216216,0.27027,0.324324,0.297297,0.324324,0.378378,0.243243,0.459459,16706.39,0.864,0,1.201,1.329,23.649,25.676,0,0,0,0,0,0,0
TRANSFERASES,58642.4,0,0,0,0,0.022883,0.503432,0.473684,17843.063573,0.020702,0.061746,6914.285575,0.04119,0.080092,0.034325,0.116705,0.018307,0.064073,0.070938,0.018307,0.114679,0.103211,0.082569,0.411899,0.263158,0.321101,0.431193,0.302752,0.394495,0.330275,0.431193,0.238532,0.348624,0.256881,48773.61,0.851,1.263,0.915,0.675,28.604,10.984,0,0,0,0,0,0,0
TRANSFERASES,47186.9,0,0,0,0,0,0.305882,0.694118,13474.094258,0.011591,0.118374,5539.052997,0.061765,0.038235,0.052941,0.091176,0.035294,0.032353,0.064706,0.011765,0.141593,0.112094,0.115044,0.317647,0.344118,0.317647,0.376471,0.364706,0.305882,0.341176,0.305882,0.352941,0.329412,0.388235,39176.87,0.821,0.71,1.569,0.82,29.412,12.647,0,0,0,0,0,0,0
TRANSFERASES,47186.9,0,0,0,0,0,0.320588,0.679412,13625.008461,0.010409,0.105346,5591.710964,0.061765,0.038235,0.052941,0.091176,0.035294,0.032353,0.064706,0.011765,0.141593,0.112094,0.115044,0.317647,0.344118,0.317647,0.376471,0.364706,0.305882,0.341176,0.305882,0.352941,0.329412,0.388235,39176.87,0.821,0.71,1.569,0.82,29.412,12.647,0,0,0,0,0,0,0
TRANSFERASES,15113.8,0,0,0,0,0,0.546296,0.453704,5799.969815,0.015355,0.105459,2104.417332,0.055556,0.037037,0.064815,0.148148,0.027778,0.027778,0.064815,0.018519,0.121495,0.102804,0.093458,0.342593,0.324074,0.37037,0.259259,0.37037,0.444444,0.333333,0.296296,0.37037,0.259259,0.37037,12428.35,0.969,0.319,1.029,0.607,33.333,8.333,0,1,0,0,0,0,0
TRANSFERASES,15113.8,0,0,0,0,0,0.564815,0.435185,5109.032528,0.009391,0.022888,1863.450748,0.055556,0.037037,0.064815,0.148148,0.027778,0.027778,0.064815,0.018519,0.121495,0.102804,0.093458,0.342593,0.324074,0.37037,0.259259,0.37037,0.444444,0.333333,0.296296,0.37037,0.259259,0.37037,12428.35,0.969,0.319,1.029,0.607,33.333,8.333,0,1,0,0,0,0,0
TRANSFERASES,21819.3,0,0,0,0,0,0.314815,0.685185,12486.536834,0.009219,0.029464,4331.559586,0.049383,0.030864,0.074074,0.135802,0.04321,0.074074,0.061728,0,0.111801,0.099379,0.111801,0.364198,0.339506,0.3,0.3,0.175,0.45,0.375,0.35,0.275,0.35,0.325,17929.74,1.077,0,0.96,0.911,34.568,12.346,1,1,0,0,0,0,0
TRANSFERASES,10200.1,0,0,0,0,0,0.333333,0.666667,11004.172174,0.002003,0.092291,3265.733734,0.055556,0.027778,0.069444,0.083333,0.041667,0.055556,0.055556,0.013889,0.084507,0.140845,0.126761,0.263889,0.458333,0.277778,0.277778,0.333333,0.388889,0.277778,0.222222,0.5,0.222222,0.611111,8555.75,0.969,0,0.926,0.228,26.389,19.444,0,0,0,0,0,0,0
TRANSFERASES,10200.1,0,0,0,0,0,0.319444,0.680556,9025.174282,0.005828,0.116921,2932.087042,0.055556,0.027778,0.069444,0.083333,0.041667,0.055556,0.055556,0.013889,0.084507,0.140845,0.126761,0.263889,0.458333,0.277778,0.277778,0.333333,0.388889,0.277778,0.222222,0.5,0.222222,0.611111,8555.75,0.969,0,0.926,0.228,26.389,19.444,0,0,0,0,0,0,0
TRANSFERASES,10200.1,0,0,0,0,0,0.347222,0.652778,6445.219271,0.014338,0.181521,2395.767248,0.055556,0.027778,0.069444,0.083333,0.041667,0.055556,0.055556,0.013889,0.084507,0.140845,0.126761,0.263889,0.458333,0.277778,0.277778,0.333333,0.388889,0.277778,0.222222,0.5,0.222222,0.611111,8555.75,0.969,0,0.926,0.228,26.389,19.444,0,0,0,0,0,0,0
TRANSFERASES,11714.8,0,0,0,0,0.454545,0.465909,0.079545,6104.11686,0.020689,0.018968,2322.069655,0.022727,0.079545,0.056818,0.113636,0.022727,0.045455,0.125,0.022727,0.091954,0.091954,0.103448,0.397727,0.272727,0.454545,0.272727,0.363636,0.409091,0.409091,0.363636,0.227273,0.090909,0.363636,9656,0.529,0,0.758,1.118,28.409,5.682,1,1,0,0,0,0,0
TRANSFERASES,48955.1,0,0,0,0,0.453552,0.330601,0.215847,18317.817892,0.040111,0.140717,7225.813278,0.051913,0.068306,0.032787,0.117486,0.040984,0.054645,0.062842,0.002732,0.120548,0.106849,0.115068,0.349727,0.314208,0.32967,0.318681,0.351648,0.384615,0.318681,0.362637,0.318681,0.340659,0.318681,40586.6,0.89,0.377,0.911,0.806,31.967,13.115,0,0,0,0,0,0,0
TRANSFERASES,27737.6,0,0,0,0,0.403846,0.413462,0.182692,10383.997879,0.025257,0.054961,4276.665667,0.086538,0.081731,0.067308,0.0625,0.028846,0.024038,0.043269,0.004808,0.125604,0.125604,0.096618,0.360577,0.298077,0.365385,0.288462,0.384615,0.365385,0.307692,0.403846,0.288462,0.307692,0.307692,22861.14,0.783,0.497,1.816,1.419,31.731,13.462,0,1,0,0,0,0,0
TRANSFERASES,22300.6,0,0,0,0,0.369048,0.505952,0.125,7281.00601,0.028335,0.045026,2865.999586,0.077381,0.095238,0.10119,0.071429,0.011905,0.041667,0.059524,0,0.11976,0.101796,0.095808,0.315476,0.327381,0.357143,0.309524,0.380952,0.285714,0.285714,0.428571,0.285714,0.404762,0.357143,18119.88,0.484,0,2.513,1.073,33.929,17.857,0,0,0,0,0,0,0
TRANSFERASES,31304.1,0,0,0,0,0.365957,0.434043,0.2,14117.993223,0.030065,0.122055,5648.301749,0.059574,0.068085,0.038298,0.102128,0.017021,0.038298,0.051064,0,0.102564,0.119658,0.098291,0.344681,0.331915,0.293103,0.327586,0.344828,0.413793,0.362069,0.310345,0.327586,0.293103,0.362069,25881.5,0.891,0.44,1.797,1.046,35.745,16.596,0,1,0,0,0,0,0
TRANSFERASES,23969.4,0,0,0,0,0.35503,0.497041,0.147929,9600.022887,0.004946,0.063116,3733.224749,0.029586,0.04142,0.088757,0.076923,0.011834,0.065089,0.071006,0.011834,0.083333,0.113095,0.113095,0.307692,0.372781,0.380952,0.285714,0.357143,0.309524,0.214286,0.309524,0.47619,0.333333,0.333333,19899.95,0.275,1.224,1.578,0.582,23.669,12.426,1,1,0,0,0,0,0
TRANSFERASES,23969.4,0,0,0,0,0.35503,0.497041,0.147929,10287.438907,0.015192,0.094973,4102.437115,0.029586,0.04142,0.088757,0.076923,0.011834,0.065089,0.071006,0.011834,0.083333,0.113095,0.113095,0.307692,0.372781,0.380952,0.285714,0.357143,0.309524,0.214286,0.309524,0.47619,0.333333,0.333333,19899.95,0.275,1.224,1.578,0.582,23.669,12.426,1,1,0,0,0,0,0
TRANSFERASES,27850.7,0,0,0,0,0.353234,0.373134,0.273632,9275.253721,0.033188,0.181495,3763.727566,0.039801,0.099502,0.049751,0.094527,0.024876,0.039801,0.059701,0.004975,0.115,0.095,0.095,0.308458,0.338308,0.32,0.36,0.38,0.3,0.38,0.24,0.38,0.34,0.32,23096.53,0.231,0.515,1.437,0.326,27.363,14.925,0,0,0,0,0,0,0
TRANSFERASES,37966.4,0,0,0,0,0.344595,0.375,0.280405,13867.787757,0.035592,0.017493,5791.561493,0.060811,0.108108,0.050676,0.043919,0.030405,0.050676,0.037162,0.006757,0.122034,0.105085,0.108475,0.398649,0.304054,0.324324,0.337838,0.310811,0.445946,0.297297,0.283784,0.418919,0.256757,0.216216,31661.58,1.375,0.699,1.502,0.665,31.419,17.568,0,0,0,0,0,0,0
TRANSFERASES,31304.1,0,0,0,0,0.33617,0.476596,0.187234,14421.520751,0.026107,0.116411,5595.667934,0.059574,0.068085,0.038298,0.102128,0.017021,0.038298,0.051064,0,0.102564,0.119658,0.098291,0.344681,0.331915,0.293103,0.327586,0.344828,0.413793,0.362069,0.310345,0.327586,0.293103,0.362069,25881.5,0.891,0.44,1.797,1.046,35.745,16.596,0,0,0,0,0,0,0
TRANSFERASES,31304.1,0,0,0,0,0.32766,0.47234,0.2,14049.72139,0.030995,0.109131,5215.765852,0.059574,0.068085,0.038298,0.102128,0.017021,0.038298,0.051064,0,0.102564,0.119658,0.098291,0.344681,0.331915,0.293103,0.327586,0.344828,0.413793,0.362069,0.310345,0.327586,0.293103,0.362069,25881.5,0.891,0.44,1.797,1.046,35.745,16.596,0,1,0,0,0,0,0
