classe,volume,quantidadeCobre,quantidadeFerro,quantidadeFAD,quantidadeNAD,quantidadeFolhas,quantidadeOutrasEstruturas,quantidadeHelices,'\% G','\% K','\% L','\% P','\% T','Desc. Local. \% Hidrofobico','Desc. Local. \% Neutro',csm1,Emboss1,Emboss2,Emboss23,Emboss24,Emboss25,Emboss26,Emboss27,Emboss29,Emboss30,Emboss31,Domain_IPR003595,Domain_IPR011009
TRANSFERASES,117175.4,0,0,0,0,0.149644,0.357482,0.492874,0.057007,0.057007,0.092637,0.042755,0.042755,0.321853,0.320665,122493,97158.22,7.2255,21.971,44.893,30.166,12.827,53.919,29.335,15.796,13.539,0,1
TRANSFERASES,17486.1,0,0,0,0,0.149254,0.679104,0.171642,0.044776,0.052239,0.11194,0.052239,0.089552,0.283582,0.380597,2278,14462.39,4.4979,32.836,52.985,36.567,2.239,48.507,29.851,12.687,17.164,0,1
TRANSFERASES,85387.1,0,0,0,0,0.146497,0.426752,0.426752,0.065287,0.02707,0.098726,0.047771,0.042994,0.308917,0.372611,87935,71491.42,5.4362,25.955,49.522,28.662,14.968,55.255,23.408,11.624,11.783,0,0
TRANSFERASES,50924,0,0,0,0,0.142105,0.486842,0.371053,0.086842,0.055263,0.107895,0.052632,0.047368,0.307895,0.355263,40248,42578.17,5.5718,25.526,49.737,26.579,11.579,52.368,29.474,14.737,14.737,0,0
TRANSFERASES,43922,0,0,0,0,0.141994,0.549849,0.308157,0.07855,0.054381,0.036254,0.063444,0.042296,0.199396,0.413897,33876,37862.42,7.2932,28.399,54.079,18.127,14.502,46.526,31.722,16.918,14.804,0,0
TRANSFERASES,44996.6,0,0,0,0,0.141994,0.462236,0.39577,0.057402,0.05136,0.075529,0.054381,0.05136,0.268882,0.389728,31809,37703.26,4.8295,26.284,49.547,29.305,14.199,54.381,29.909,13.897,16.012,0,0
TRANSFERASES,34875.9,0,0,0,0,0.140741,0.414815,0.444444,0.1,0.017857,0.082143,0.057143,0.039286,0.340741,0.362963,25358,28842.95,4.9397,36.071,66.071,42.5,6.071,65.357,22.5,10.714,11.786,0,0
TRANSFERASES,35586.8,0,0,0,0,0.136531,0.535055,0.328413,0.107011,0.02214,0.121771,0.084871,0.04059,0.269373,0.457565,26981,29629.47,5.3531,30.627,51.292,32.841,11.439,61.255,26.199,12.915,13.284,0,1
TRANSFERASES,47500.7,0,0,0,0,0.13253,0.433735,0.433735,0.048193,0.084337,0.108434,0.039157,0.027108,0.328313,0.298193,33427,39230.14,8.4993,16.867,40.964,28.916,15.361,53.012,32.229,18.373,13.855,0,1
TRANSFERASES,76756.5,0,0,0,0,0.130208,0.395833,0.473958,0.057292,0.055556,0.100694,0.052083,0.064236,0.298611,0.427083,69915,63924.33,9.0528,33.507,52.951,30.035,11.285,54.167,24.479,15.451,9.028,0,0
TRANSFERASES,26249.3,0,0,0,0,0.125604,0.555556,0.318841,0.130435,0.057971,0.115942,0.077295,0.028986,0.299517,0.463768,11772,21645.97,8.233,36.232,55.556,33.333,9.179,64.251,20.773,12.56,8.213,0,0
TRANSFERASES,76756.5,0,0,0,0,0.125,0.397569,0.477431,0.057292,0.055556,0.100694,0.052083,0.064236,0.298611,0.427083,69157,63924.33,9.0528,33.507,52.951,30.035,11.285,54.167,24.479,15.451,9.028,0,0
TRANSFERASES,89090,0,0,0,0,0.122059,0.439706,0.438235,0.085294,0.063235,0.092647,0.055882,0.054412,0.280882,0.442647,94498,73805.64,7.0056,32.647,53.971,30.735,11.765,56.029,22.206,12.059,10.147,0,0
TRANSFERASES,34875.9,0,0,0,0,0.121429,0.464286,0.414286,0.1,0.017857,0.082143,0.057143,0.039286,0.317857,0.446429,25358,28842.95,4.9397,36.071,66.071,42.5,6.071,65.357,22.5,10.714,11.786,0,0
TRANSFERASES,21704.6,0,0,0,0,0.121019,0.433121,0.44586,0.076433,0.082803,0.082803,0.050955,0.038217,0.299363,0.33758,10700,18080.41,4.4134,19.745,47.771,25.478,14.65,55.414,27.389,11.465,15.924,0,0
TRANSFERASES,35013.4,0,0,0,0,0.120482,0.465863,0.413655,0.056225,0.088353,0.088353,0.040161,0.052209,0.317269,0.321285,17599,28904.21,8.9166,22.49,40.964,26.908,13.655,51.004,29.317,16.466,12.851,0,0
TRANSFERASES,35013.4,0,0,0,0,0.120482,0.46988,0.409639,0.056225,0.088353,0.088353,0.040161,0.052209,0.317269,0.321285,17221,28904.21,8.9166,22.49,40.964,26.908,13.655,51.004,29.317,16.466,12.851,0,0
TRANSFERASES,102413.5,0,0,0,0,0.118577,0.407115,0.474308,0.075099,0.065876,0.081686,0.039526,0.063241,0.29249,0.372859,123960,85226.01,5.8322,27.668,48.88,28.063,11.199,53.623,26.746,13.439,13.307,0,0
TRANSFERASES,34875.9,0,0,0,0,0.115979,0.474227,0.409794,0.1,0.017857,0.082143,0.057143,0.039286,0.306701,0.39433,25358,28842.95,4.9397,36.071,66.071,42.5,6.071,65.357,22.5,10.714,11.786,0,0
TRANSFERASES,44733,0,0,0,0,0.115942,0.382609,0.501449,0.078261,0.034783,0.115942,0.052174,0.046377,0.292754,0.414493,37593,37018.22,6.6021,33.043,52.174,35.652,8.406,57.681,21.159,11.304,9.855,0,0
TRANSFERASES,33302.7,0,0,0,0,0.114625,0.620553,0.264822,0.079051,0.031621,0.114625,0.039526,0.035573,0.324111,0.375494,11792,27534.7,6.9486,30.435,49.802,36.364,6.719,56.522,25.296,13.834,11.462,0,0
TRANSFERASES,43229.5,0,0,0,0,0.111782,0.386707,0.501511,0.084592,0.009063,0.117825,0.081571,0.07855,0.311178,0.465257,31598,35745.2,6.5985,33.535,55.287,34.743,9.366,62.84,19.033,10.272,8.761,0,0
TRANSFERASES,43229.5,0,0,0,0,0.111782,0.362538,0.52568,0.084592,0.009063,0.117825,0.081571,0.07855,0.311178,0.465257,32360,35745.2,6.5985,33.535,55.287,34.743,9.366,62.84,19.033,10.272,8.761,0,0
TRANSFERASES,44733,0,0,0,0,0.110145,0.417391,0.472464,0.078261,0.034783,0.115942,0.052174,0.046377,0.292754,0.414493,36905,37018.22,6.6021,33.043,52.174,35.652,8.406,57.681,21.159,11.304,9.855,0,0
TRANSFERASES,49388.2,0,0,0,0,0.108696,0.375,0.516304,0.057065,0.054348,0.097826,0.065217,0.032609,0.315217,0.372283,40078,40921.67,5.2868,26.359,49.185,31.25,10.598,54.62,26.087,12.772,13.315,0,0
TRANSFERASES,34405.9,0,0,0,0,0.108527,0.426357,0.465116,0.05814,0.077519,0.112403,0.015504,0.046512,0.310078,0.317829,19942,28190.15,4.4112,27.519,46.124,38.76,4.651,51.163,31.783,13.178,18.605,0,0
TRANSFERASES,34405.9,0,0,0,0,0.096899,0.403101,0.5,0.05814,0.077519,0.112403,0.015504,0.046512,0.310078,0.317829,19790,28190.15,4.4112,27.519,46.124,38.76,4.651,51.163,31.783,13.178,18.605,0,0
TRANSFERASES,54083.5,0,0,0,0,0.093596,0.529557,0.376847,0.091133,0.076355,0.076355,0.05665,0.039409,0.278325,0.399015,39237,44784.09,6.8651,29.557,48.276,30.296,11.33,56.897,27.833,14.778,13.054,0,0
TRANSFERASES,44614.7,0,0,0,0,0.089888,0.404494,0.505618,0.106742,0.022472,0.101124,0.061798,0.042135,0.337079,0.441011,40290,36642.67,6.3022,36.517,60.393,40.449,5.337,67.135,17.697,9.27,8.427,0,0
TRANSFERASES,32952.7,0,0,0,0,0.089431,0.345528,0.565041,0.081301,0.065041,0.069106,0.03252,0.065041,0.321138,0.333333,20886,27177.17,5.4526,26.829,50.407,32.927,6.911,53.659,26.423,13.008,13.415,0,0
TRANSFERASES,28401.1,0,0,0,0,0.085714,0.304762,0.609524,0.085714,0.057143,0.152381,0.052381,0.042857,0.333333,0.361905,17245,23339.83,5.2959,26.667,48.571,32.381,10.952,59.524,21.429,10.476,10.952,0,0
TRANSFERASES,54083.5,0,0,0,0,0.083744,0.517241,0.399015,0.091133,0.076355,0.076355,0.05665,0.039409,0.278325,0.399015,40683,44784.09,6.8651,29.557,48.276,30.296,11.33,56.897,27.833,14.778,13.054,0,0
TRANSFERASES,25015.2,0,0,0,0,0.043956,0.516484,0.43956,0.065934,0.032967,0.087912,0.071429,0.027473,0.313187,0.357143,10431,21109.85,4.5005,21.978,43.956,21.978,15.385,55.495,26.923,11.538,15.385,0,0
TRANSFERASES,25015.2,0,0,0,0,0.043956,0.527473,0.428571,0.065934,0.032967,0.087912,0.071429,0.027473,0.313187,0.357143,10096,21109.85,4.5005,21.978,43.956,21.978,15.385,55.495,26.923,11.538,15.385,0,0
TRANSFERASES,19681.6,0,0,0,0,0.027027,0.418919,0.554054,0.074324,0.054054,0.060811,0.013514,0.081081,0.277027,0.290541,8500,16706.39,3.84,25.676,47.297,23.649,7.432,45.27,35.811,10.135,25.676,0,0
TRANSFERASES,58642.4,0,0,0,0,0.022883,0.503432,0.473684,0.080092,0.034325,0.116705,0.064073,0.04119,0.324943,0.411899,49110,48773.61,5.6712,30.206,48.284,28.604,13.959,58.81,22.197,11.213,10.984,0,0
TRANSFERASES,47186.9,0,0,0,0,0,0.305882,0.694118,0.038235,0.052941,0.091176,0.032353,0.05,0.338235,0.317647,34090,39176.87,6.1773,24.412,45,29.412,12.059,52.059,25.882,13.235,12.647,0,0
TRANSFERASES,47186.9,0,0,0,0,0,0.320588,0.679412,0.038235,0.052941,0.091176,0.032353,0.05,0.338235,0.317647,33281,39176.87,6.1773,24.412,45,29.412,12.059,52.059,25.882,13.235,12.647,0,0
TRANSFERASES,15113.8,0,0,0,0,0,0.546296,0.453704,0.037037,0.064815,0.148148,0.027778,0.037037,0.333333,0.342593,797,12428.35,9.5247,23.148,41.667,33.333,13.889,51.852,25,16.667,8.333,0,1
TRANSFERASES,15113.8,0,0,0,0,0,0.564815,0.435185,0.037037,0.064815,0.148148,0.027778,0.037037,0.333333,0.342593,741,12428.35,9.5247,23.148,41.667,33.333,13.889,51.852,25,16.667,8.333,0,1
TRANSFERASES,21819.3,0,0,0,0,0,0.314815,0.685185,0.030864,0.074074,0.135802,0.074074,0.055556,0.296296,0.364198,5726,17929.74,5.7083,24.074,48.148,34.568,4.938,52.469,24.691,12.346,12.346,0,1
TRANSFERASES,10200.1,0,0,0,0,0,0.333333,0.666667,0.027778,0.069444,0.083333,0.055556,0.013889,0.277778,0.263889,1460,8555.75,5.1765,18.056,36.111,26.389,8.333,47.222,37.5,18.056,19.444,0,0
TRANSFERASES,10200.1,0,0,0,0,0,0.319444,0.680556,0.027778,0.069444,0.083333,0.055556,0.013889,0.277778,0.263889,1428,8555.75,5.1765,18.056,36.111,26.389,8.333,47.222,37.5,18.056,19.444,0,0
TRANSFERASES,10200.1,0,0,0,0,0,0.347222,0.652778,0.027778,0.069444,0.083333,0.055556,0.013889,0.277778,0.263889,1411,8555.75,5.1765,18.056,36.111,26.389,8.333,47.222,37.5,18.056,19.444,0,0
TRANSFERASES,11714.8,0,0,0,0,0.454545,0.465909,0.079545,0.079545,0.056818,0.113636,0.045455,0.068182,0.329545,0.397727,2151,9656,8.9871,31.818,52.273,28.409,10.227,53.409,12.5,6.818,5.682,0,1
TRANSFERASES,48955.1,0,0,0,0,0.453552,0.330601,0.215847,0.068306,0.032787,0.117486,0.054645,0.04918,0.336066,0.349727,33351,40586.6,5.0472,26.776,49.727,31.967,7.923,55.464,25.137,12.022,13.115,0,0
TRANSFERASES,27737.6,0,0,0,0,0.403846,0.413462,0.182692,0.081731,0.067308,0.0625,0.024038,0.086538,0.341346,0.360577,16106,22861.14,5.055,29.327,53.846,31.731,10.577,54.327,25.962,12.5,13.462,0,1
TRANSFERASES,22300.6,0,0,0,0,0.369048,0.505952,0.125,0.095238,0.10119,0.071429,0.041667,0.065476,0.357143,0.315476,10699,18119.88,4.4655,26.19,51.786,33.929,5.952,53.571,30.952,13.095,17.857,0,0
TRANSFERASES,31304.1,0,0,0,0,0.365957,0.434043,0.2,0.068085,0.038298,0.102128,0.038298,0.06383,0.323404,0.344681,16211,25881.5,4.6925,27.234,49.362,35.745,5.957,52.34,30.213,13.617,16.596,0,1
TRANSFERASES,23969.4,0,0,0,0,0.35503,0.497041,0.147929,0.04142,0.088757,0.076923,0.065089,0.035503,0.319527,0.307692,11243,19899.95,8.7646,20.71,40.237,23.669,13.018,50.296,29.586,17.16,12.426,0,1
TRANSFERASES,23969.4,0,0,0,0,0.35503,0.497041,0.147929,0.04142,0.088757,0.076923,0.065089,0.035503,0.319527,0.307692,12049,19899.95,8.7646,20.71,40.237,23.669,13.018,50.296,29.586,17.16,12.426,0,1
TRANSFERASES,27850.7,0,0,0,0,0.353234,0.373134,0.273632,0.099502,0.049751,0.094527,0.039801,0.0199,0.353234,0.308458,17640,23096.53,6.7935,21.393,42.786,27.363,12.935,55.224,31.841,16.915,14.925,0,0
TRANSFERASES,37966.4,0,0,0,0,0.344595,0.375,0.280405,0.108108,0.050676,0.043919,0.050676,0.040541,0.297297,0.398649,28486,31661.58,4.0062,32.432,54.73,31.419,9.459,60.473,26.014,8.446,17.568,0,0
TRANSFERASES,31304.1,0,0,0,0,0.33617,0.476596,0.187234,0.068085,0.038298,0.102128,0.038298,0.06383,0.323404,0.344681,16018,25881.5,4.6925,27.234,49.362,35.745,5.957,52.34,30.213,13.617,16.596,0,0
TRANSFERASES,31304.1,0,0,0,0,0.32766,0.47234,0.2,0.068085,0.038298,0.102128,0.038298,0.06383,0.323404,0.344681,15641,25881.5,4.6925,27.234,49.362,35.745,5.957,52.34,30.213,13.617,16.596,0,1
TRANSFERASES,31304.1,0,0,0,0,0.319149,0.493617,0.187234,0.068085,0.038298,0.102128,0.038298,0.06383,0.323404,0.344681,15661,25881.5,4.6925,27.234,49.362,35.745,5.957,52.34,30.213,13.617,16.596,0,0
TRANSFERASES,21442.7,0,0,0,0,0.315789,0.302632,0.381579,0.059211,0.092105,0.059211,0.026316,0.039474,0.315789,0.309211,9716,17900.14,5.019,21.053,46.711,23.684,17.763,51.316,30.263,14.474,15.789,0,0
TRANSFERASES,21442.7,0,0,0,0,0.309211,0.315789,0.375,0.059211,0.092105,0.059211,0.026316,0.039474,0.315789,0.309211,9828,17900.14,5.019,21.053,46.711,23.684,17.763,51.316,30.263,14.474,15.789,0,0
TRANSFERASES,21442.7,0,0,0,0,0.309211,0.302632,0.388158,0.059211,0.092105,0.059211,0.026316,0.039474,0.315789,0.309211,10004,17900.14,5.019,21.053,46.711,23.684,17.763,51.316,30.263,14.474,15.789,0,0
TRANSFERASES,22835.9,0,0,0,0,0.300613,0.478528,0.220859,0.07362,0.067485,0.067485,0.06135,0.018405,0.319018,0.337423,10838,18912.75,7.7251,19.018,42.945,26.994,13.497,55.828,30.061,15.951,14.11,0,1
TRANSFERASES,22835.9,0,0,0,0,0.300613,0.503067,0.196319,0.07362,0.067485,0.067485,0.06135,0.018405,0.319018,0.337423,10925,18912.75,7.7251,19.018,42.945,26.994,13.497,55.828,30.061,15.951,14.11,0,1
TRANSFERASES,35293.1,0,0,0,0,0.30038,0.452471,0.247148,0.087452,0.04943,0.125475,0.053232,0.08365,0.334601,0.39924,22022,29231.38,6.5582,28.897,50.19,27.757,12.928,53.232,25.095,14.068,11.027,0,0
TRANSFERASES,35293.1,0,0,0,0,0.296578,0.475285,0.228137,0.087452,0.04943,0.125475,0.053232,0.08365,0.334601,0.39924,22462,29231.38,6.5582,28.897,50.19,27.757,12.928,53.232,25.095,14.068,11.027,0,0
TRANSFERASES,39251.5,0,0,0,0,0.296053,0.411184,0.292763,0.088816,0.026316,0.092105,0.046053,0.049342,0.302632,0.417763,19710,32644.09,6.0988,33.882,56.579,35.855,8.553,58.224,25.658,13.158,12.5,0,1
TRANSFERASES,51472.4,0,0,0,0,0.290816,0.377551,0.331633,0.089286,0.028061,0.096939,0.043367,0.040816,0.329082,0.382653,45775,42433.68,5.4587,30.867,51.786,36.99,8.163,59.694,24.235,11.99,12.245,0,0
TRANSFERASES,39103.3,0,0,0,0,0.287234,0.425532,0.287234,0.06383,0.088652,0.074468,0.042553,0.078014,0.312057,0.326241,25690,32264.91,6.6818,22.34,45.035,28.369,11.702,49.645,31.206,16.667,14.539,0,0
TRANSFERASES,25446.1,0,0,0,0,0.278075,0.390374,0.331551,0.080214,0.074866,0.139037,0.058824,0.02139,0.352941,0.347594,12439,20596.9,4.7509,25.134,44.385,36.364,12.299,63.102,23.529,10.695,12.834,0,1
TRANSFERASES,21759.2,0,0,0,0,0.253165,0.443038,0.303797,0.050633,0.031646,0.139241,0.075949,0.056962,0.329114,0.35443,11334,17947.6,5.2313,22.785,45.57,32.911,10.759,56.329,24.684,12.025,12.658,0,1
TRANSFERASES,39042.8,0,0,0,0,0.246528,0.4375,0.315972,0.072917,0.055556,0.079861,0.034722,0.034722,0.315972,0.326389,22394,32453.89,4.9289,26.042,48.611,30.903,9.722,53.819,29.514,13.889,15.625,0,0
TRANSFERASES,54527.2,0,0,0,0,0.245823,0.412888,0.341289,0.097852,0.047733,0.090692,0.038186,0.071599,0.322196,0.391408,49478,44777.54,5.6984,33.174,53.938,36.993,6.444,58.473,24.821,12.411,12.411,0,0
TRANSFERASES,50383.6,0,0,0,0,0.245431,0.438642,0.315927,0.088773,0.052219,0.073107,0.046997,0.062663,0.295039,0.4047,40929,41820.43,4.8873,31.332,52.48,31.593,9.922,56.136,26.11,12.272,13.838,0,0
TRANSFERASES,34875.9,0,0,0,0,0.245399,0.411043,0.343558,0.1,0.017857,0.082143,0.057143,0.039286,0.355828,0.312883,25358,28842.95,4.9397,36.071,66.071,42.5,6.071,65.357,22.5,10.714,11.786,0,1
TRANSFERASES,102623.1,0,0,0,0,0.245358,0.423077,0.331565,0.064987,0.055703,0.076923,0.038462,0.064987,0.293103,0.364721,110590,85737.05,4.6963,25.862,50.531,27.851,13.793,51.989,27.056,12.334,14.721,0,0
TRANSFERASES,31729,0,0,0,0,0.240343,0.390558,0.369099,0.072961,0.064378,0.107296,0.04721,0.060086,0.343348,0.339056,19168,26071.38,9.2174,24.464,48.927,32.189,8.155,55.794,28.326,15.451,12.876,0,1
TRANSFERASES,34875.9,0,0,0,0,0.239316,0.431624,0.32906,0.1,0.017857,0.082143,0.057143,0.039286,0.346154,0.371795,25358,28842.95,4.9397,36.071,66.071,42.5,6.071,65.357,22.5,10.714,11.786,0,0
TRANSFERASES,34883.6,0,0,0,0,0.237548,0.498084,0.264368,0.091954,0.034483,0.122605,0.088123,0.057471,0.310345,0.394636,22740,28955.1,7.2378,26.82,52.49,30.268,9.962,57.471,26.054,14.176,11.877,0,0
TRANSFERASES,34883.6,0,0,0,0,0.237548,0.490421,0.272031,0.091954,0.034483,0.122605,0.088123,0.057471,0.310345,0.394636,22201,28955.1,7.2378,26.82,52.49,30.268,9.962,57.471,26.054,14.176,11.877,0,0
TRANSFERASES,102623.1,0,0,0,0,0.237401,0.445623,0.316976,0.064987,0.055703,0.076923,0.038462,0.064987,0.293103,0.364721,108910,85737.05,4.6963,25.862,50.531,27.851,13.793,51.989,27.056,12.334,14.721,0,0
TRANSFERASES,46502.7,0,0,0,0,0.231405,0.38292,0.385675,0.090909,0.041322,0.101928,0.044077,0.077135,0.330579,0.429752,38610,38338.99,6.2298,36.915,58.678,34.986,9.366,60.331,18.457,9.642,8.815,0,0
TRANSFERASES,40112.9,0,0,0,0,0.229032,0.374194,0.396774,0.087097,0.074194,0.083871,0.048387,0.051613,0.306452,0.380645,32364,32926.69,4.9153,30.645,54.194,35.806,6.129,56.774,21.935,10.323,11.613,0,0
TRANSFERASES,43331,0,0,0,0,0.221538,0.375385,0.403077,0.073846,0.036923,0.123077,0.055385,0.036923,0.323077,0.36,36847,35838.01,5.4681,28.308,50.462,35.077,9.231,58.462,25.538,12.615,12.923,0,0
TRANSFERASES,43331,0,0,0,0,0.221538,0.378462,0.4,0.073846,0.036923,0.123077,0.055385,0.036923,0.323077,0.36,39038,35838.01,5.4681,28.308,50.462,35.077,9.231,58.462,25.538,12.615,12.923,0,0
TRANSFERASES,21752.1,0,0,0,0,0.214724,0.361963,0.423313,0.042945,0.04908,0.128834,0.042945,0.092025,0.312883,0.355828,10586,17959.57,5.6555,30.061,49.693,34.969,5.521,49.693,26.994,13.497,13.497,0,1
TRANSFERASES,48774.9,0,0,0,0,0.214286,0.405612,0.380102,0.125,0.045918,0.066327,0.035714,0.045918,0.285714,0.446429,49918,40466.22,6.5211,39.796,58.929,36.224,6.122,61.99,21.173,10.969,10.204,0,0
TRANSFERASES,45494.6,0,0,0,0,0.21365,0.356083,0.430267,0.071217,0.065282,0.130564,0.020772,0.035608,0.347181,0.338279,32102,37294.83,4.7366,28.783,47.181,34.718,9.199,55.786,24.036,10.979,13.056,0,0
TRANSFERASES,33302.7,0,0,0,0,0.209486,0.418972,0.371542,0.079051,0.031621,0.114625,0.039526,0.035573,0.324111,0.375494,18516,27534.7,6.9486,30.435,49.802,36.364,6.719,56.522,25.296,13.834,11.462,0,0
TRANSFERASES,34339.2,0,0,0,0,0.207692,0.542308,0.25,0.1,0.053846,0.057692,0.065385,0.057692,0.307692,0.4,25048,28534.57,6.2453,28.462,54.231,28.846,10.769,58.077,23.846,12.308,11.538,0,0
TRANSFERASES,47161.8,0,0.006024,0,0,0.204023,0.528736,0.267241,0.045977,0.037356,0.08908,0.074713,0.066092,0.281609,0.41092,34293,39645.68,6.4527,27.874,50.575,26.437,14.655,52.874,26.149,14.08,12.069,0,0
TRANSFERASES,33302.7,0,0,0,0,0.197628,0.407115,0.395257,0.079051,0.031621,0.114625,0.039526,0.035573,0.324111,0.375494,18646,27534.7,6.9486,30.435,49.802,36.364,6.719,56.522,25.296,13.834,11.462,0,0
TRANSFERASES,47161.8,0,0.006024,0,0,0.189655,0.522989,0.287356,0.045977,0.037356,0.08908,0.074713,0.066092,0.281609,0.41092,35412,39645.68,6.4527,27.874,50.575,26.437,14.655,52.874,26.149,14.08,12.069,0,0
TRANSFERASES,36358.7,0,0,0,0,0.189474,0.435088,0.375439,0.115789,0.02807,0.084211,0.073684,0.031579,0.266667,0.484211,30863,30662.17,4.6475,36.14,58.246,25.965,13.333,61.053,14.035,6.316,7.719,0,0
TRANSFERASES,30224.3,0,0,0,0,0.186047,0.427907,0.386047,0.037209,0.07907,0.069767,0.055814,0.051163,0.32093,0.311628,16176,25079.03,9.5292,21.86,41.86,25.581,10.698,49.302,30.698,17.674,13.023,0,0
TRANSFERASES,33302.7,0,0,0,0,0.185771,0.462451,0.351779,0.079051,0.031621,0.114625,0.039526,0.035573,0.324111,0.375494,18123,27534.7,6.9486,30.435,49.802,36.364,6.719,56.522,25.296,13.834,11.462,0,0
TRANSFERASES,21507.3,0,0,0,0,0.183544,0.379747,0.436709,0.037975,0.037975,0.094937,0.044304,0.050633,0.341772,0.379747,11023,17705.44,7.0403,26.582,46.835,34.81,13.291,55.696,24.684,14.557,10.127,0,0
TRANSFERASES,27170.9,0,0,0,0,0.182292,0.369792,0.447917,0.03125,0.067708,0.135417,0.015625,0.046875,0.338542,0.291667,11192,22542.54,4.975,19.271,38.542,28.125,15.104,46.354,33.854,16.146,17.708,0,0
TRANSFERASES,54283.3,0,0,0,0,0.181592,0.430348,0.38806,0.084577,0.062189,0.106965,0.054726,0.047264,0.328358,0.373134,46198,44654.31,5.9086,26.866,50.249,32.836,11.443,59.204,25.622,12.935,12.687,0,0
TRANSFERASES,52885.1,0,0,0,0,0.179221,0.527273,0.293506,0.046753,0.062338,0.054545,0.075325,0.05974,0.303896,0.376623,44466,44152.38,6.8945,25.455,49.61,26.234,13.766,54.026,28.052,15.065,12.987,0,1
TRANSFERASES,34875.9,0,0,0,0,0.178844,0.401309,0.419847,0.1,0.017857,0.082143,0.057143,0.039286,0.34024,0.328244,25358,28842.95,4.9397,36.071,66.071,42.5,6.071,65.357,22.5,10.714,11.786,0,1
TRANSFERASES,33302.7,0,0,0,0,0.177866,0.442688,0.379447,0.079051,0.031621,0.114625,0.039526,0.035573,0.324111,0.375494,18832,27534.7,6.9486,30.435,49.802,36.364,6.719,56.522,25.296,13.834,11.462,0,0
TRANSFERASES,27170.9,0,0,0,0,0.177083,0.380208,0.442708,0.03125,0.067708,0.135417,0.015625,0.046875,0.338542,0.291667,10577,22542.54,4.975,19.271,38.542,28.125,15.104,46.354,33.854,16.146,17.708,0,0
TRANSFERASES,51070.1,0,0,0,0,0.176166,0.391192,0.432642,0.085492,0.036269,0.069948,0.044041,0.046632,0.292746,0.398964,43124,42853.7,7.0576,32.124,49.482,27.461,10.881,54.404,26.943,14.508,12.435,0,1
TRANSFERASES,34875.9,0,0,0,0,0.171875,0.398438,0.429688,0.1,0.017857,0.082143,0.057143,0.039286,0.34375,0.3125,25358,28842.95,4.9397,36.071,66.071,42.5,6.071,65.357,22.5,10.714,11.786,0,1
TRANSFERASES,52901.4,0,0,0,0,0.170854,0.417085,0.41206,0.095477,0.105528,0.08794,0.045226,0.037688,0.334171,0.339196,44646,42984.94,6.0501,27.136,50.503,35.678,7.286,57.789,30.402,15.327,15.075,0,1
TRANSFERASES,39047.4,0,0,0,0,0.168919,0.381757,0.449324,0.077703,0.027027,0.118243,0.030405,0.067568,0.317568,0.344595,24231,32442.67,4.7279,29.054,54.054,36.486,7.77,54.73,28.041,12.838,15.203,0,0
TRANSFERASES,42698.6,0,0,0,0,0.167192,0.492114,0.340694,0.085174,0.078864,0.069401,0.047319,0.056782,0.315457,0.37224,33321,35347.34,5.2364,27.129,52.681,29.653,12.618,57.413,27.76,13.565,14.196,0,0
TRANSFERASES,76179.7,0,0,0,0,0.165766,0.369369,0.464865,0.077477,0.091892,0.102703,0.03964,0.037838,0.345946,0.318919,72124,62477.04,6.5319,23.964,45.225,28.829,11.712,54.234,26.306,13.514,12.793,0,0
TRANSFERASES,48995.8,0,0,0,0,0.163043,0.339674,0.497283,0.070652,0.048913,0.125,0.035326,0.040761,0.317935,0.388587,42769,40311.12,5.262,29.348,48.098,35.87,9.239,55.707,25.543,12.5,13.043,0,0
TRANSFERASES,34286.7,0,0,0,0,0.16129,0.427419,0.41129,0.060484,0.068548,0.084677,0.048387,0.056452,0.290323,0.314516,18147,28732.49,5.9922,21.774,43.952,23.79,10.887,46.371,33.468,16.935,16.532,0,0
TRANSFERASES,76179.7,0,0,0,0,0.156757,0.390991,0.452252,0.077477,0.091892,0.102703,0.03964,0.037838,0.345946,0.318919,65952,62477.04,6.5319,23.964,45.225,28.829,11.712,54.234,26.306,13.514,12.793,0,0
TRANSFERASES,56769.2,0,0,0,0,0.15625,0.564904,0.278846,0.048077,0.088942,0.076923,0.045673,0.057692,0.302885,0.34375,32083,47377.96,7.3683,25,49.279,24.76,12.5,48.317,30.769,16.827,13.942,0,0
TRANSFERASES,56769.2,0,0,0,0,0.15625,0.569712,0.274038,0.048077,0.088942,0.076923,0.045673,0.057692,0.302885,0.34375,31820,47377.96,7.3683,25,49.279,24.76,12.5,48.317,30.769,16.827,13.942,0,0
TRANSFERASES,20461.5,0,0,0,0,0.154839,0.425806,0.419355,0.103226,0.070968,0.083871,0.058065,0.03871,0.329032,0.380645,10132,16794.36,8.9233,28.387,53.548,32.903,9.677,58.71,25.806,14.194,11.613,0,0
TRANSFERASES,29278.6,0,0,0,0,0.154185,0.414097,0.431718,0.101322,0.061674,0.048458,0.030837,0.052863,0.273128,0.400881,21586,24265.64,5.7399,33.48,52.423,34.802,6.167,55.947,27.313,13.656,13.656,0,0
TRANSFERASES,29278.6,0,0,0,0,0.154185,0.418502,0.427313,0.101322,0.061674,0.048458,0.030837,0.052863,0.273128,0.400881,21613,24265.64,5.7399,33.48,52.423,34.802,6.167,55.947,27.313,13.656,13.656,0,0
